start_date,Time,temperature,wind,precipi_
2018-11-17,5:56 PM,50 F,6 mph,0.0 in
2018-11-17,6:56 PM,48 F,6 mph,0.0 in
2018-11-17,7:56 PM,46 F,7 mph,0.0 in
2018-11-17,8:56 PM,48 F,6 mph,0.0 in
2018-11-17,9:56 PM,45 F,3 mph,0.0 in
2018-11-17,10:56 PM,44 F,0 mph,0.0 in
2018-11-17,11:56 PM,48 F,5 mph,0.0 in
2018-11-17,12:56 AM,47 F,3 mph,0.0 in
2018-11-17,1:56 AM,52 F,0 mph,0.0 in
2018-11-17,2:56 AM,56 F,9 mph,0.0 in
2018-11-17,3:56 AM,58 F,8 mph,0.0 in
2018-11-17,4:56 AM,58 F,8 mph,0.0 in
2018-11-17,5:56 AM,59 F,8 mph,0.0 in
2018-11-17,6:56 AM,59 F,14 mph,0.0 in
2018-11-17,7:56 AM,58 F,14 mph,0.0 in
2018-11-17,8:56 AM,56 F,13 mph,0.0 in
2018-11-17,9:56 AM,53 F,13 mph,0.0 in
2018-11-17,10:56 AM,53 F,12 mph,0.0 in
2018-11-17,11:56 AM,53 F,9 mph,0.0 in
2018-11-17,12:56 PM,52 F,9 mph,0.0 in
2018-11-17,1:56 PM,50 F,8 mph,0.0 in
2018-11-17,2:56 PM,50 F,6 mph,0.0 in
2018-11-17,3:56 PM,50 F,5 mph,0.0 in
2018-11-17,4:56 PM,49 F,3 mph,0.0 in
2018-11-18,5:56 PM,47 F,0 mph,0.0 in
2018-11-18,6:56 PM,48 F,5 mph,0.0 in
2018-11-18,7:56 PM,45 F,5 mph,0.0 in
2018-11-18,8:56 PM,45 F,0 mph,0.0 in
2018-11-18,9:56 PM,47 F,3 mph,0.0 in
2018-11-18,10:56 PM,49 F,0 mph,0.0 in
2018-11-18,11:56 PM,50 F,0 mph,0.0 in
2018-11-18,12:56 AM,49 F,5 mph,0.0 in
2018-11-18,1:56 AM,48 F,8 mph,0.0 in
2018-11-18,2:56 AM,50 F,10 mph,0.0 in
2018-11-18,3:56 AM,50 F,7 mph,0.0 in
2018-11-18,4:56 AM,53 F,3 mph,0.0 in
2018-11-18,5:56 AM,55 F,6 mph,0.0 in
2018-11-18,6:56 AM,56 F,8 mph,0.0 in
2018-11-18,7:56 AM,55 F,3 mph,0.0 in
2018-11-18,8:56 AM,55 F,6 mph,0.0 in
2018-11-18,9:56 AM,56 F,3 mph,0.0 in
2018-11-18,10:56 AM,53 F,7 mph,0.0 in
2018-11-18,11:56 AM,54 F,8 mph,0.0 in
2018-11-18,12:56 PM,52 F,6 mph,0.0 in
2018-11-18,1:56 PM,50 F,5 mph,0.0 in
2018-11-18,2:56 PM,50 F,0 mph,0.0 in
