start_date,Time,temperature,wind,precipi_
2018-12-10,3:56 PM,49 F,0 mph,0.0 in
2018-12-10,4:56 PM,48 F,0 mph,0.0 in
2018-12-11,5:56 PM,49 F,3 mph,0.0 in
2018-12-11,6:56 PM,46 F,6 mph,0.0 in
2018-12-11,7:56 PM,48 F,0 mph,0.0 in
2018-12-11,8:56 PM,50 F,0 mph,0.0 in
2018-12-11,9:56 PM,49 F,0 mph,0.0 in
2018-12-11,10:56 PM,47 F,7 mph,0.0 in
2018-12-11,11:56 PM,49 F,0 mph,0.0 in
2018-12-11,12:56 AM,49 F,5 mph,0.0 in
2018-12-11,1:56 AM,50 F,0 mph,0.0 in
2018-12-11,2:56 AM,49 F,5 mph,0.0 in
2018-12-11,3:56 AM,51 F,7 mph,0.0 in
2018-12-11,4:56 AM,49 F,5 mph,0.0 in
2018-12-11,5:56 AM,48 F,3 mph,0.0 in
2018-12-11,6:56 AM,49 F,5 mph,0.0 in
2018-12-11,7:56 AM,50 F,6 mph,0.0 in
2018-12-11,8:56 AM,56 F,14 mph,0.0 in
2018-12-11,9:56 AM,56 F,12 mph,0.0 in
2018-12-11,10:56 AM,56 F,7 mph,0.0 in
2018-12-11,11:56 AM,56 F,13 mph,0.0 in
2018-12-11,12:56 PM,55 F,14 mph,0.0 in
2018-12-11,1:56 PM,55 F,13 mph,0.0 in
2018-12-11,2:56 PM,56 F,13 mph,0.0 in
2018-12-11,3:56 PM,56 F,9 mph,0.0 in
2018-12-11,4:56 PM,56 F,13 mph,0.0 in
2018-12-12,5:56 PM,56 F,8 mph,0.0 in
2018-12-12,6:56 PM,56 F,7 mph,0.0 in
2018-12-12,7:56 PM,56 F,9 mph,0.0 in
2018-12-12,8:56 PM,56 F,3 mph,0.0 in
2018-12-12,9:56 PM,56 F,3 mph,0.0 in
2018-12-12,10:56 PM,53 F,8 mph,0.0 in
2018-12-12,11:56 PM,53 F,0 mph,0.0 in
2018-12-12,12:56 AM,54 F,15 mph,0.0 in
2018-12-12,1:56 AM,50 F,9 mph,0.0 in
2018-12-12,2:56 AM,52 F,15 mph,0.0 in
2018-12-12,3:56 AM,55 F,9 mph,0.0 in
2018-12-12,4:56 AM,56 F,8 mph,0.0 in
2018-12-12,5:56 AM,56 F,3 mph,0.0 in
2018-12-12,6:56 AM,59 F,6 mph,0.0 in
2018-12-12,7:56 AM,62 F,16 mph,0.0 in
2018-12-12,8:56 AM,58 F,12 mph,0.0 in
2018-12-12,9:56 AM,55 F,13 mph,0.0 in
2018-12-12,10:56 AM,56 F,12 mph,0.0 in
2018-12-12,11:56 AM,54 F,9 mph,0.0 in
2018-12-12,12:56 PM,52 F,13 mph,0.0 in
2018-12-12,1:56 PM,53 F,0 mph,0.0 in
2018-12-12,2:56 PM,50 F,0 mph,0.0 in
2018-12-12,3:56 PM,48 F,5 mph,0.0 in
2018-12-12,4:56 PM,49 F,0 mph,0.0 in
2018-12-13,5:56 PM,47 F,0 mph,0.0 in
2018-12-13,6:56 PM,46 F,0 mph,0.0 in
2018-12-13,7:56 PM,47 F,0 mph,0.0 in
2018-12-13,8:56 PM,44 F,0 mph,0.0 in
2018-12-13,9:56 PM,44 F,3 mph,0.0 in
2018-12-13,10:56 PM,46 F,3 mph,0.0 in
2018-12-13,11:56 PM,48 F,3 mph,0.0 in
