start_date,Time,temperature,wind,precipi_
2018-10-26,9:56 AM,72 F,13 mph,0.0 in
2018-10-26,10:56 AM,64 F,18 mph,0.0 in
2018-10-26,11:56 AM,61 F,18 mph,0.0 in
2018-10-26,12:56 PM,58 F,17 mph,0.0 in
2018-10-26,1:56 PM,58 F,20 mph,0.0 in
2018-10-26,2:56 PM,58 F,17 mph,0.0 in
2018-10-26,3:56 PM,58 F,13 mph,0.0 in
2018-10-26,4:56 PM,59 F,13 mph,0.0 in
2018-10-27,5:56 PM,58 F,9 mph,0.0 in
2018-10-27,6:56 PM,58 F,7 mph,0.0 in
2018-10-27,7:56 PM,57 F,6 mph,0.0 in
2018-10-27,8:56 PM,56 F,0 mph,0.0 in
2018-10-27,9:56 PM,56 F,0 mph,0.0 in
2018-10-27,10:56 PM,54 F,3 mph,0.0 in
2018-10-27,11:56 PM,55 F,0 mph,0.0 in
2018-10-27,12:56 AM,56 F,6 mph,0.0 in
2018-10-27,1:56 AM,61 F,7 mph,0.0 in
2018-10-27,2:56 AM,61 F,13 mph,0.0 in
2018-10-27,3:56 AM,64 F,13 mph,0.0 in
2018-10-27,4:56 AM,67 F,13 mph,0.0 in
2018-10-27,5:56 AM,69 F,15 mph,0.0 in
2018-10-27,6:56 AM,69 F,18 mph,0.0 in
2018-10-27,7:56 AM,69 F,16 mph,0.0 in
2018-10-27,8:56 AM,70 F,22 mph,0.0 in
2018-10-27,9:56 AM,66 F,21 mph,0.0 in
2018-10-27,10:56 AM,64 F,26 mph,0.0 in
2018-10-27,11:56 AM,62 F,22 mph,0.0 in
2018-10-27,12:56 PM,61 F,14 mph,0.0 in
2018-10-27,1:56 PM,59 F,9 mph,0.0 in
2018-10-27,2:56 PM,58 F,9 mph,0.0 in
2018-10-27,3:56 PM,58 F,9 mph,0.0 in
2018-10-27,4:56 PM,58 F,8 mph,0.0 in
2018-10-28,5:56 PM,58 F,10 mph,0.0 in
2018-10-28,6:56 PM,58 F,6 mph,0.0 in
2018-10-28,7:56 PM,60 F,7 mph,0.0 in
2018-10-28,8:56 PM,59 F,0 mph,0.0 in
2018-10-28,9:56 PM,58 F,0 mph,0.0 in
2018-10-28,10:56 PM,56 F,5 mph,0.0 in
2018-10-28,11:56 PM,56 F,3 mph,0.0 in
2018-10-28,12:56 AM,56 F,3 mph,0.0 in
2018-10-28,1:56 AM,58 F,0 mph,0.0 in
2018-10-28,2:56 AM,61 F,0 mph,0.0 in
2018-10-28,3:56 AM,65 F,6 mph,0.0 in
2018-10-28,4:56 AM,69 F,8 mph,0.0 in
2018-10-28,5:56 AM,71 F,18 mph,0.0 in
2018-10-28,6:56 AM,67 F,15 mph,0.0 in
2018-10-28,7:56 AM,65 F,13 mph,0.0 in
2018-10-28,8:56 AM,65 F,14 mph,0.0 in
2018-10-28,9:56 AM,64 F,21 mph,0.0 in
2018-10-28,10:56 AM,61 F,21 mph,0.0 in
2018-10-28,11:56 AM,58 F,18 mph,0.0 in
2018-10-28,12:56 PM,60 F,23 mph,0.0 in
2018-10-28,1:56 PM,60 F,28 mph,0.0 in
2018-10-28,2:56 PM,59 F,22 mph,0.0 in
2018-10-28,3:56 PM,59 F,17 mph,0.0 in
2018-10-28,4:56 PM,57 F,14 mph,0.0 in
2018-10-29,5:56 PM,56 F,9 mph,0.0 in
2018-10-29,6:56 PM,56 F,9 mph,0.0 in
2018-10-29,7:56 PM,56 F,13 mph,0.0 in
2018-10-29,8:56 PM,55 F,10 mph,0.0 in
2018-10-29,9:56 PM,54 F,8 mph,0.0 in
2018-10-29,10:56 PM,52 F,8 mph,0.0 in
2018-10-29,11:56 PM,55 F,7 mph,0.0 in
2018-10-29,12:56 AM,56 F,6 mph,0.0 in
2018-10-29,1:56 AM,61 F,0 mph,0.0 in
2018-10-29,2:56 AM,61 F,6 mph,0.0 in
2018-10-29,3:56 AM,62 F,9 mph,0.0 in
2018-10-29,4:56 AM,62 F,8 mph,0.0 in
2018-10-29,5:56 AM,65 F,7 mph,0.0 in
2018-10-29,6:56 AM,67 F,15 mph,0.0 in
2018-10-29,7:56 AM,67 F,16 mph,0.0 in
2018-10-29,8:56 AM,67 F,20 mph,0.0 in
2018-10-29,9:56 AM,64 F,18 mph,0.0 in
2018-10-29,10:56 AM,62 F,18 mph,0.0 in
2018-10-29,11:56 AM,58 F,18 mph,0.0 in
2018-10-29,12:56 PM,58 F,17 mph,0.0 in
2018-10-29,1:56 PM,59 F,15 mph,0.0 in
2018-10-29,2:56 PM,60 F,14 mph,0.0 in
2018-10-29,3:56 PM,58 F,13 mph,0.0 in
2018-10-29,4:56 PM,56 F,15 mph,0.0 in
2018-10-30,5:56 PM,56 F,13 mph,0.0 in
2018-10-30,6:56 PM,55 F,12 mph,0.0 in
2018-10-30,7:56 PM,54 F,7 mph,0.0 in
2018-10-30,8:56 PM,52 F,8 mph,0.0 in
2018-10-30,9:56 PM,51 F,3 mph,0.0 in
2018-10-30,10:56 PM,52 F,3 mph,0.0 in
2018-10-30,11:56 PM,52 F,5 mph,0.0 in
2018-10-30,12:56 AM,53 F,7 mph,0.0 in
2018-10-30,1:56 AM,59 F,3 mph,0.0 in
2018-10-30,2:56 AM,62 F,0 mph,0.0 in
2018-10-30,3:56 AM,63 F,12 mph,0.0 in
2018-10-30,4:56 AM,65 F,7 mph,0.0 in
2018-10-30,5:56 AM,67 F,14 mph,0.0 in
2018-10-30,6:56 AM,68 F,15 mph,0.0 in
2018-10-30,7:56 AM,67 F,17 mph,0.0 in
2018-10-30,8:56 AM,66 F,20 mph,0.0 in
2018-10-30,9:56 AM,65 F,17 mph,0.0 in
2018-10-30,10:56 AM,60 F,17 mph,0.0 in
2018-10-30,11:56 AM,59 F,14 mph,0.0 in
2018-10-30,12:56 PM,59 F,12 mph,0.0 in
2018-10-30,1:56 PM,56 F,8 mph,0.0 in
2018-10-30,2:56 PM,55 F,8 mph,0.0 in
2018-10-30,3:56 PM,55 F,5 mph,0.0 in
2018-10-30,4:56 PM,55 F,3 mph,0.0 in
2018-10-31,5:56 PM,54 F,0 mph,0.0 in
2018-10-31,6:56 PM,53 F,5 mph,0.0 in
2018-10-31,7:56 PM,52 F,5 mph,0.0 in
2018-10-31,8:56 PM,50 F,0 mph,0.0 in
2018-10-31,9:56 PM,52 F,0 mph,0.0 in
2018-10-31,10:56 PM,54 F,0 mph,0.0 in
2018-10-31,11:56 PM,51 F,0 mph,0.0 in
2018-10-31,12:56 AM,54 F,0 mph,0.0 in
2018-10-31,1:56 AM,55 F,3 mph,0.0 in
2018-10-31,2:56 AM,61 F,3 mph,0.0 in
2018-10-31,3:56 AM,62 F,5 mph,0.0 in
2018-10-31,4:56 AM,64 F,5 mph,0.0 in
2018-10-31,5:56 AM,67 F,6 mph,0.0 in
2018-10-31,6:56 AM,68 F,8 mph,0.0 in
2018-10-31,7:56 AM,74 F,10 mph,0.0 in
2018-10-31,8:56 AM,74 F,10 mph,0.0 in
2018-10-31,9:56 AM,70 F,15 mph,0.0 in
2018-10-31,10:56 AM,68 F,12 mph,0.0 in
2018-10-31,11:56 AM,62 F,7 mph,0.0 in
2018-10-31,12:56 PM,64 F,5 mph,0.0 in
2018-10-31,1:56 PM,61 F,9 mph,0.0 in
2018-10-31,2:56 PM,58 F,3 mph,0.0 in
2018-10-31,3:56 PM,60 F,3 mph,0.0 in
2018-10-31,4:56 PM,59 F,8 mph,0.0 in
