start_date,Time,temperature,wind,precipi_
2018-08-04,4:56 PM,56 F,15 mph,0.0 in
2018-08-05,5:56 PM,59 F,8 mph,0.0 in
2018-08-05,6:56 PM,58 F,7 mph,0.0 in
2018-08-05,7:56 PM,56 F,7 mph,0.0 in
2018-08-05,8:56 PM,57 F,7 mph,0.0 in
2018-08-05,9:56 PM,56 F,7 mph,0.0 in
2018-08-05,10:56 PM,56 F,8 mph,0.0 in
2018-08-05,11:56 PM,59 F,9 mph,0.0 in
2018-08-05,12:56 AM,60 F,16 mph,0.0 in
2018-08-05,1:56 AM,59 F,17 mph,0.0 in
2018-08-05,2:56 AM,59 F,18 mph,0.0 in
2018-08-05,3:56 AM,62 F,22 mph,0.0 in
2018-08-05,4:56 AM,64 F,16 mph,0.0 in
2018-08-05,5:56 AM,67 F,23 mph,0.0 in
2018-08-05,6:56 AM,69 F,18 mph,0.0 in
2018-08-05,7:56 AM,72 F,25 mph,0.0 in
2018-08-05,8:56 AM,72 F,29 mph,0.0 in
2018-08-05,9:56 AM,72 F,25 mph,0.0 in
2018-08-05,10:56 AM,70 F,21 mph,0.0 in
2018-08-05,11:56 AM,67 F,18 mph,0.0 in
2018-08-05,12:56 PM,64 F,8 mph,0.0 in
2018-08-05,1:56 PM,59 F,15 mph,0.0 in
2018-08-05,2:56 PM,58 F,15 mph,0.0 in
2018-08-05,3:56 PM,58 F,17 mph,0.0 in
2018-08-05,4:56 PM,56 F,15 mph,0.0 in
2018-08-06,5:53 PM,58 F,7 mph,0.0 in
2018-08-06,6:53 PM,56 F,8 mph,0.0 in
2018-08-06,7:53 PM,54 F,3 mph,0.0 in
2018-08-06,8:53 PM,55 F,0 mph,0.0 in
2018-08-06,9:53 PM,53 F,0 mph,0.0 in
2018-08-06,10:53 PM,53 F,0 mph,0.0 in
2018-08-06,11:53 PM,55 F,0 mph,0.0 in
2018-08-06,12:53 AM,58 F,0 mph,0.0 in
2018-08-06,1:53 AM,59 F,5 mph,0.0 in
2018-08-06,2:53 AM,62 F,5 mph,0.0 in
2018-08-06,3:53 AM,64 F,6 mph,0.0 in
2018-08-06,4:53 AM,66 F,6 mph,0.0 in
2018-08-06,5:53 AM,70 F,8 mph,0.0 in
2018-08-06,6:53 AM,74 F,10 mph,0.0 in
2018-08-06,7:53 AM,72 F,13 mph,0.0 in
2018-08-06,8:53 AM,72 F,12 mph,0.0 in
2018-08-06,9:53 AM,70 F,15 mph,0.0 in
2018-08-06,10:53 AM,69 F,15 mph,0.0 in
2018-08-06,11:53 AM,65 F,8 mph,0.0 in
2018-08-06,12:53 PM,62 F,14 mph,0.0 in
2018-08-06,1:53 PM,59 F,12 mph,0.0 in
2018-08-06,2:53 PM,57 F,6 mph,0.0 in
2018-08-06,3:53 PM,57 F,9 mph,0.0 in
2018-08-06,4:53 PM,57 F,7 mph,0.0 in
2018-08-07,5:53 PM,56 F,7 mph,0.0 in
2018-08-07,6:53 PM,55 F,8 mph,0.0 in
2018-08-07,7:53 PM,55 F,9 mph,0.0 in
2018-08-07,8:53 PM,53 F,12 mph,0.0 in
2018-08-07,9:53 PM,54 F,6 mph,0.0 in
2018-08-07,10:53 PM,54 F,7 mph,0.0 in
2018-08-07,11:53 PM,54 F,3 mph,0.0 in
2018-08-07,12:53 AM,56 F,7 mph,0.0 in
2018-08-07,1:53 AM,56 F,5 mph,0.0 in
2018-08-07,2:53 AM,57 F,9 mph,0.0 in
2018-08-07,3:53 AM,58 F,8 mph,0.0 in
2018-08-07,4:53 AM,61 F,12 mph,0.0 in
2018-08-07,5:53 AM,62 F,10 mph,0.0 in
2018-08-07,6:53 AM,63 F,13 mph,0.0 in
2018-08-07,7:53 AM,64 F,13 mph,0.0 in
2018-08-07,8:53 AM,64 F,13 mph,0.0 in
2018-08-07,9:53 AM,64 F,14 mph,0.0 in
2018-08-07,10:53 AM,62 F,12 mph,0.0 in
2018-08-07,11:53 AM,60 F,14 mph,0.0 in
2018-08-07,12:53 PM,59 F,13 mph,0.0 in
2018-08-07,1:53 PM,57 F,13 mph,0.0 in
2018-08-07,2:53 PM,56 F,10 mph,0.0 in
2018-08-07,3:53 PM,57 F,0 mph,0.0 in
2018-08-07,4:53 PM,57 F,0 mph,0.0 in
2018-08-08,5:53 PM,57 F,3 mph,0.0 in
2018-08-08,6:53 PM,57 F,7 mph,0.0 in
2018-08-08,7:53 PM,57 F,6 mph,0.0 in
2018-08-08,8:53 PM,56 F,13 mph,0.0 in
2018-08-08,9:53 PM,56 F,7 mph,0.0 in
2018-08-08,10:53 PM,56 F,6 mph,0.0 in
2018-08-08,11:53 PM,56 F,9 mph,0.0 in
2018-08-08,12:53 AM,57 F,5 mph,0.0 in
2018-08-08,1:53 AM,58 F,5 mph,0.0 in
2018-08-08,2:53 AM,58 F,0 mph,0.0 in
2018-08-08,3:53 AM,60 F,3 mph,0.0 in
2018-08-08,4:53 AM,63 F,7 mph,0.0 in
2018-08-08,5:53 AM,67 F,6 mph,0.0 in
2018-08-08,6:53 AM,71 F,12 mph,0.0 in
2018-08-08,7:53 AM,71 F,17 mph,0.0 in
2018-08-08,8:53 AM,68 F,15 mph,0.0 in
2018-08-08,9:53 AM,67 F,16 mph,0.0 in
2018-08-08,10:53 AM,66 F,15 mph,0.0 in
2018-08-08,11:53 AM,63 F,14 mph,0.0 in
2018-08-08,12:53 PM,58 F,13 mph,0.0 in
2018-08-08,1:53 PM,58 F,10 mph,0.0 in
2018-08-08,2:53 PM,56 F,9 mph,0.0 in
2018-08-08,3:53 PM,56 F,8 mph,0.0 in
2018-08-08,4:53 PM,56 F,6 mph,0.0 in
2018-08-09,5:53 PM,55 F,6 mph,0.0 in
2018-08-09,6:53 PM,55 F,7 mph,0.0 in
2018-08-09,7:53 PM,56 F,5 mph,0.0 in
2018-08-09,8:53 PM,55 F,8 mph,0.0 in
2018-08-09,9:53 PM,55 F,7 mph,0.0 in
2018-08-09,10:53 PM,56 F,6 mph,0.0 in
2018-08-09,11:53 PM,56 F,3 mph,0.0 in
2018-08-09,12:53 AM,57 F,5 mph,0.0 in
2018-08-09,1:53 AM,59 F,3 mph,0.0 in
2018-08-09,2:53 AM,61 F,6 mph,0.0 in
2018-08-09,3:53 AM,62 F,7 mph,0.0 in
2018-08-09,4:53 AM,69 F,8 mph,0.0 in
2018-08-09,5:53 AM,71 F,12 mph,0.0 in
2018-08-09,6:53 AM,76 F,9 mph,0.0 in
2018-08-09,7:53 AM,78 F,12 mph,0.0 in
2018-08-09,8:53 AM,80 F,10 mph,0.0 in
2018-08-09,9:53 AM,76 F,15 mph,0.0 in
2018-08-09,10:53 AM,74 F,9 mph,0.0 in
2018-08-09,11:53 AM,70 F,13 mph,0.0 in
2018-08-09,12:53 PM,63 F,13 mph,0.0 in
2018-08-09,1:53 PM,62 F,9 mph,0.0 in
2018-08-09,2:53 PM,58 F,10 mph,0.0 in
2018-08-09,3:53 PM,56 F,14 mph,0.0 in
2018-08-09,4:53 PM,56 F,12 mph,0.0 in
2018-08-10,5:53 PM,56 F,7 mph,0.0 in
2018-08-10,6:53 PM,56 F,8 mph,0.0 in
2018-08-10,7:53 PM,56 F,8 mph,0.0 in
2018-08-10,8:53 PM,56 F,5 mph,0.0 in
2018-08-10,9:53 PM,54 F,0 mph,0.0 in
2018-08-10,10:53 PM,52 F,0 mph,0.0 in
2018-08-10,11:53 PM,55 F,0 mph,0.0 in
2018-08-10,12:53 AM,60 F,0 mph,0.0 in
2018-08-10,1:53 AM,62 F,5 mph,0.0 in
2018-08-10,2:53 AM,64 F,7 mph,0.0 in
2018-08-10,3:53 AM,66 F,15 mph,0.0 in
2018-08-10,4:53 AM,67 F,15 mph,0.0 in
2018-08-10,5:53 AM,69 F,14 mph,0.0 in
2018-08-10,6:53 AM,70 F,13 mph,0.0 in
2018-08-10,7:53 AM,70 F,13 mph,0.0 in
2018-08-10,8:53 AM,70 F,13 mph,0.0 in
2018-08-10,9:53 AM,70 F,12 mph,0.0 in
2018-08-10,10:53 AM,68 F,12 mph,0.0 in
2018-08-10,11:53 AM,66 F,6 mph,0.0 in
2018-08-10,12:53 PM,65 F,0 mph,0.0 in
2018-08-10,1:53 PM,63 F,6 mph,0.0 in
2018-08-10,2:53 PM,62 F,7 mph,0.0 in
2018-08-10,3:53 PM,61 F,5 mph,0.0 in
2018-08-10,4:53 PM,60 F,5 mph,0.0 in
2018-08-11,5:53 PM,56 F,7 mph,0.0 in
2018-08-11,6:53 PM,56 F,8 mph,0.0 in
2018-08-11,7:53 PM,56 F,8 mph,0.0 in
2018-08-11,8:53 PM,56 F,5 mph,0.0 in
2018-08-11,9:53 PM,54 F,0 mph,0.0 in
2018-08-11,10:53 PM,57 F,0 mph,0.0 in
2018-08-11,11:53 PM,58 F,3 mph,0.0 in
2018-08-11,12:53 AM,63 F,3 mph,0.0 in
2018-08-11,1:53 AM,65 F,6 mph,0.0 in
2018-08-11,2:53 AM,66 F,10 mph,0.0 in
2018-08-11,3:53 AM,68 F,7 mph,0.0 in
2018-08-11,4:53 AM,70 F,8 mph,0.0 in
2018-08-11,5:53 AM,71 F,12 mph,0.0 in
2018-08-11,6:53 AM,70 F,12 mph,0.0 in
2018-08-11,7:53 AM,73 F,15 mph,0.0 in
2018-08-11,8:53 AM,72 F,15 mph,0.0 in
2018-08-11,9:53 AM,70 F,14 mph,0.0 in
2018-08-11,10:53 AM,69 F,15 mph,0.0 in
2018-08-11,11:53 AM,66 F,15 mph,0.0 in
2018-08-11,12:53 PM,63 F,12 mph,0.0 in
2018-08-11,1:53 PM,62 F,10 mph,0.0 in
2018-08-11,2:53 PM,62 F,10 mph,0.0 in
2018-08-11,3:53 PM,61 F,9 mph,0.0 in
2018-08-11,4:53 PM,59 F,5 mph,0.0 in
2018-08-12,5:53 PM,57 F,5 mph,0.0 in
2018-08-12,6:53 PM,59 F,5 mph,0.0 in
2018-08-12,7:53 PM,58 F,6 mph,0.0 in
2018-08-12,8:53 PM,58 F,3 mph,0.0 in
2018-08-12,9:53 PM,55 F,5 mph,0.0 in
2018-08-12,10:53 PM,56 F,3 mph,0.0 in
2018-08-12,11:53 PM,54 F,6 mph,0.0 in
2018-08-12,12:53 AM,61 F,3 mph,0.0 in
2018-08-12,1:53 AM,64 F,3 mph,0.0 in
2018-08-12,2:53 AM,67 F,8 mph,0.0 in
2018-08-12,3:53 AM,67 F,9 mph,0.0 in
2018-08-12,4:53 AM,70 F,9 mph,0.0 in
2018-08-12,5:53 AM,70 F,12 mph,0.0 in
2018-08-12,6:53 AM,69 F,16 mph,0.0 in
2018-08-12,7:53 AM,67 F,15 mph,0.0 in
2018-08-12,8:53 AM,69 F,15 mph,0.0 in
2018-08-12,9:53 AM,65 F,16 mph,0.0 in
2018-08-12,10:53 AM,63 F,14 mph,0.0 in
2018-08-12,11:53 AM,61 F,13 mph,0.0 in
2018-08-12,12:53 PM,59 F,12 mph,0.0 in
2018-08-12,1:53 PM,59 F,12 mph,0.0 in
2018-08-12,2:53 PM,59 F,8 mph,0.0 in
2018-08-12,3:53 PM,59 F,3 mph,0.0 in
2018-08-12,4:53 PM,59 F,5 mph,0.0 in
2018-08-13,5:53 PM,58 F,0 mph,0.0 in
2018-08-13,6:53 PM,59 F,3 mph,0.0 in
2018-08-13,7:53 PM,59 F,3 mph,0.0 in
2018-08-13,8:53 PM,59 F,0 mph,0.0 in
2018-08-13,9:53 PM,58 F,8 mph,0.0 in
2018-08-13,10:53 PM,58 F,0 mph,0.0 in
2018-08-13,11:53 PM,57 F,9 mph,0.0 in
2018-08-13,12:53 AM,58 F,9 mph,0.0 in
2018-08-13,1:53 AM,59 F,8 mph,0.0 in
2018-08-13,2:53 AM,60 F,6 mph,0.0 in
2018-08-13,3:53 AM,63 F,8 mph,0.0 in
2018-08-13,4:53 AM,64 F,16 mph,0.0 in
2018-08-13,5:53 AM,63 F,13 mph,0.0 in
2018-08-13,6:53 AM,64 F,16 mph,0.0 in
2018-08-13,7:53 AM,65 F,17 mph,0.0 in
2018-08-13,8:53 AM,65 F,14 mph,0.0 in
2018-08-13,9:53 AM,65 F,18 mph,0.0 in
2018-08-13,10:53 AM,63 F,14 mph,0.0 in
2018-08-13,11:53 AM,61 F,10 mph,0.0 in
2018-08-13,12:53 PM,59 F,15 mph,0.0 in
2018-08-13,1:53 PM,57 F,17 mph,0.0 in
2018-08-13,2:53 PM,58 F,17 mph,0.0 in
2018-08-13,3:53 PM,58 F,10 mph,0.0 in
2018-08-13,4:53 PM,59 F,6 mph,0.0 in
2018-08-14,5:53 PM,59 F,10 mph,0.0 in
2018-08-14,6:53 PM,58 F,8 mph,0.0 in
2018-08-14,7:53 PM,58 F,6 mph,0.0 in
2018-08-14,8:53 PM,58 F,0 mph,0.0 in
2018-08-14,9:53 PM,59 F,7 mph,0.0 in
2018-08-14,10:53 PM,59 F,15 mph,0.0 in
2018-08-14,11:53 PM,58 F,10 mph,0.0 in
2018-08-14,12:53 AM,59 F,12 mph,0.0 in
2018-08-14,1:53 AM,59 F,9 mph,0.0 in
2018-08-14,2:53 AM,60 F,8 mph,0.0 in
2018-08-14,3:53 AM,60 F,13 mph,0.0 in
2018-08-14,4:53 AM,62 F,9 mph,0.0 in
2018-08-14,5:53 AM,62 F,12 mph,0.0 in
2018-08-14,6:53 AM,63 F,12 mph,0.0 in
2018-08-14,7:53 AM,65 F,13 mph,0.0 in
2018-08-14,8:53 AM,67 F,16 mph,0.0 in
2018-08-14,9:53 AM,66 F,18 mph,0.0 in
2018-08-14,10:53 AM,65 F,17 mph,0.0 in
2018-08-14,11:53 AM,64 F,20 mph,0.0 in
2018-08-14,12:53 PM,62 F,14 mph,0.0 in
2018-08-14,1:53 PM,62 F,13 mph,0.0 in
2018-08-14,2:53 PM,62 F,15 mph,0.0 in
2018-08-14,3:53 PM,61 F,13 mph,0.0 in
2018-08-14,4:53 PM,61 F,10 mph,0.0 in
2018-08-15,5:53 PM,61 F,12 mph,0.0 in
2018-08-15,6:53 PM,61 F,14 mph,0.0 in
2018-08-15,7:53 PM,61 F,13 mph,0.0 in
2018-08-15,8:53 PM,61 F,10 mph,0.0 in
2018-08-15,9:53 PM,61 F,14 mph,0.0 in
2018-08-15,10:53 PM,61 F,10 mph,0.0 in
2018-08-15,11:53 PM,61 F,9 mph,0.0 in
2018-08-15,12:53 AM,62 F,12 mph,0.0 in
2018-08-15,1:53 AM,62 F,9 mph,0.0 in
2018-08-15,2:53 AM,63 F,13 mph,0.0 in
2018-08-15,3:53 AM,66 F,12 mph,0.0 in
2018-08-15,4:53 AM,66 F,15 mph,0.0 in
2018-08-15,5:53 AM,68 F,13 mph,0.0 in
2018-08-15,6:53 AM,69 F,14 mph,0.0 in
2018-08-15,7:53 AM,70 F,17 mph,0.0 in
2018-08-15,8:53 AM,70 F,16 mph,0.0 in
2018-08-15,9:53 AM,69 F,18 mph,0.0 in
2018-08-15,10:53 AM,68 F,21 mph,0.0 in
2018-08-15,11:53 AM,66 F,18 mph,0.0 in
2018-08-15,12:53 PM,64 F,16 mph,0.0 in
2018-08-15,1:53 PM,63 F,16 mph,0.0 in
2018-08-15,2:53 PM,62 F,15 mph,0.0 in
2018-08-15,3:53 PM,61 F,15 mph,0.0 in
2018-08-15,4:53 PM,61 F,12 mph,0.0 in
2018-08-16,5:53 PM,61 F,10 mph,0.0 in
2018-08-16,6:53 PM,61 F,12 mph,0.0 in
2018-08-16,7:53 PM,60 F,13 mph,0.0 in
2018-08-16,8:53 PM,60 F,10 mph,0.0 in
2018-08-16,9:53 PM,60 F,8 mph,0.0 in
2018-08-16,10:53 PM,59 F,7 mph,0.0 in
2018-08-16,11:53 PM,60 F,12 mph,0.0 in
2018-08-16,12:53 AM,61 F,8 mph,0.0 in
2018-08-16,1:53 AM,63 F,12 mph,0.0 in
2018-08-16,2:53 AM,65 F,14 mph,0.0 in
2018-08-16,3:53 AM,65 F,9 mph,0.0 in
2018-08-16,4:53 AM,68 F,12 mph,0.0 in
2018-08-16,5:53 AM,69 F,13 mph,0.0 in
2018-08-16,6:53 AM,70 F,16 mph,0.0 in
2018-08-16,7:53 AM,71 F,18 mph,0.0 in
2018-08-16,8:53 AM,70 F,15 mph,0.0 in
2018-08-16,9:53 AM,69 F,16 mph,0.0 in
2018-08-16,10:53 AM,68 F,17 mph,0.0 in
2018-08-16,11:53 AM,65 F,15 mph,0.0 in
2018-08-16,12:53 PM,64 F,10 mph,0.0 in
2018-08-16,1:53 PM,62 F,14 mph,0.0 in
2018-08-16,2:53 PM,60 F,15 mph,0.0 in
2018-08-16,3:53 PM,60 F,14 mph,0.0 in
2018-08-16,4:53 PM,59 F,13 mph,0.0 in
2018-08-17,5:53 PM,58 F,7 mph,0.0 in
2018-08-17,6:53 PM,59 F,13 mph,0.0 in
2018-08-17,7:53 PM,58 F,9 mph,0.0 in
2018-08-17,8:53 PM,58 F,8 mph,0.0 in
2018-08-17,9:53 PM,58 F,6 mph,0.0 in
2018-08-17,10:53 PM,59 F,3 mph,0.0 in
2018-08-17,11:53 PM,58 F,0 mph,0.0 in
2018-08-17,12:53 AM,59 F,0 mph,0.0 in
2018-08-17,1:53 AM,60 F,3 mph,0.0 in
2018-08-17,2:53 AM,61 F,7 mph,0.0 in
2018-08-17,3:53 AM,64 F,7 mph,0.0 in
2018-08-17,4:53 AM,66 F,8 mph,0.0 in
2018-08-17,5:53 AM,71 F,9 mph,0.0 in
2018-08-17,6:53 AM,73 F,14 mph,0.0 in
2018-08-17,7:53 AM,73 F,16 mph,0.0 in
2018-08-17,8:53 AM,70 F,20 mph,0.0 in
2018-08-17,9:53 AM,68 F,16 mph,0.0 in
2018-08-17,10:53 AM,67 F,17 mph,0.0 in
2018-08-17,11:53 AM,65 F,13 mph,0.0 in
2018-08-17,12:53 PM,62 F,12 mph,0.0 in
2018-08-17,1:53 PM,60 F,8 mph,0.0 in
2018-08-17,2:53 PM,58 F,6 mph,0.0 in
2018-08-17,3:53 PM,58 F,7 mph,0.0 in
2018-08-17,4:53 PM,57 F,6 mph,0.0 in
2018-08-18,5:53 PM,55 F,3 mph,0.0 in
2018-08-18,6:53 PM,55 F,5 mph,0.0 in
2018-08-18,7:53 PM,55 F,5 mph,0.0 in
2018-08-18,8:53 PM,55 F,5 mph,0.0 in
2018-08-18,9:53 PM,54 F,5 mph,0.0 in
2018-08-18,10:53 PM,52 F,5 mph,0.0 in
2018-08-18,11:53 PM,53 F,0 mph,0.0 in
2018-08-18,12:53 AM,57 F,0 mph,0.0 in
2018-08-18,1:53 AM,61 F,0 mph,0.0 in
2018-08-18,2:53 AM,65 F,6 mph,0.0 in
2018-08-18,3:53 AM,68 F,9 mph,0.0 in
2018-08-18,4:53 AM,70 F,14 mph,0.0 in
2018-08-18,5:53 AM,71 F,13 mph,0.0 in
2018-08-18,6:53 AM,72 F,16 mph,0.0 in
2018-08-18,7:53 AM,73 F,15 mph,0.0 in
2018-08-18,8:53 AM,72 F,13 mph,0.0 in
2018-08-18,9:53 AM,71 F,15 mph,0.0 in
2018-08-18,10:53 AM,68 F,14 mph,0.0 in
2018-08-18,11:53 AM,64 F,15 mph,0.0 in
2018-08-18,12:53 PM,61 F,10 mph,0.0 in
2018-08-18,1:53 PM,57 F,15 mph,0.0 in
2018-08-18,2:53 PM,57 F,8 mph,0.0 in
2018-08-18,3:53 PM,56 F,10 mph,0.0 in
2018-08-18,4:53 PM,56 F,9 mph,0.0 in
2018-08-19,5:53 PM,56 F,7 mph,0.0 in
2018-08-19,6:53 PM,56 F,6 mph,0.0 in
2018-08-19,7:53 PM,56 F,6 mph,0.0 in
2018-08-19,8:53 PM,56 F,8 mph,0.0 in
2018-08-19,9:53 PM,56 F,7 mph,0.0 in
2018-08-19,10:53 PM,56 F,6 mph,0.0 in
2018-08-19,11:53 PM,56 F,3 mph,0.0 in
2018-08-19,12:53 AM,57 F,3 mph,0.0 in
2018-08-19,1:53 AM,58 F,5 mph,0.0 in
2018-08-19,2:53 AM,59 F,5 mph,0.0 in
2018-08-19,3:53 AM,61 F,6 mph,0.0 in
2018-08-19,4:53 AM,63 F,7 mph,0.0 in
2018-08-19,5:53 AM,66 F,10 mph,0.0 in
2018-08-19,6:53 AM,66 F,16 mph,0.0 in
2018-08-19,7:53 AM,66 F,21 mph,0.0 in
2018-08-19,8:53 AM,64 F,22 mph,0.0 in
2018-08-19,9:53 AM,64 F,18 mph,0.0 in
2018-08-19,10:53 AM,61 F,18 mph,0.0 in
2018-08-19,11:53 AM,59 F,17 mph,0.0 in
2018-08-19,12:53 PM,57 F,14 mph,0.0 in
2018-08-19,1:53 PM,57 F,6 mph,0.0 in
2018-08-19,2:53 PM,56 F,8 mph,0.0 in
2018-08-19,3:53 PM,56 F,3 mph,0.0 in
2018-08-19,4:53 PM,54 F,0 mph,0.0 in
2018-08-20,5:53 PM,57 F,3 mph,0.0 in
2018-08-20,6:53 PM,58 F,3 mph,0.0 in
2018-08-20,7:53 PM,59 F,3 mph,0.0 in
2018-08-20,8:53 PM,59 F,10 mph,0.0 in
2018-08-20,9:53 PM,58 F,9 mph,0.0 in
2018-08-20,10:53 PM,58 F,10 mph,0.0 in
2018-08-20,11:53 PM,58 F,10 mph,0.0 in
2018-08-20,12:53 AM,58 F,9 mph,0.0 in
2018-08-20,1:53 AM,59 F,8 mph,0.0 in
2018-08-20,2:53 AM,60 F,7 mph,0.0 in
2018-08-20,3:53 AM,61 F,9 mph,0.0 in
2018-08-20,4:53 AM,63 F,7 mph,0.0 in
2018-08-20,5:53 AM,64 F,9 mph,0.0 in
2018-08-20,6:53 AM,66 F,14 mph,0.0 in
2018-08-20,7:53 AM,65 F,12 mph,0.0 in
2018-08-20,8:53 AM,66 F,13 mph,0.0 in
2018-08-20,9:53 AM,66 F,14 mph,0.0 in
2018-08-20,10:53 AM,64 F,13 mph,0.0 in
2018-08-20,11:53 AM,62 F,13 mph,0.0 in
2018-08-20,12:53 PM,59 F,9 mph,0.0 in
2018-08-20,1:53 PM,58 F,7 mph,0.0 in
2018-08-20,2:53 PM,57 F,9 mph,0.0 in
2018-08-20,3:53 PM,57 F,7 mph,0.0 in
2018-08-20,4:53 PM,57 F,9 mph,0.0 in
2018-08-21,5:53 PM,58 F,8 mph,0.0 in
