start_date,Time,temperature,wind,precipi_
2018-06-10,1:53 PM,59 F,15 mph,0.0 in
2018-06-10,2:53 PM,59 F,8 mph,0.0 in
2018-06-10,3:53 PM,58 F,8 mph,0.0 in
2018-06-10,4:53 PM,57 F,0 mph,0.0 in
2018-06-11,5:53 PM,56 F,0 mph,0.0 in
2018-06-11,6:53 PM,54 F,5 mph,0.0 in
2018-06-11,7:53 PM,55 F,6 mph,0.0 in
2018-06-11,8:53 PM,54 F,6 mph,0.0 in
2018-06-11,9:53 PM,53 F,7 mph,0.0 in
2018-06-11,10:53 PM,53 F,6 mph,0.0 in
2018-06-11,11:53 PM,56 F,7 mph,0.0 in
2018-06-11,12:53 AM,59 F,5 mph,0.0 in
2018-06-11,1:53 AM,61 F,7 mph,0.0 in
2018-06-11,2:53 AM,62 F,7 mph,0.0 in
2018-06-11,3:53 AM,64 F,8 mph,0.0 in
2018-06-11,4:53 AM,67 F,8 mph,0.0 in
2018-06-11,5:53 AM,69 F,10 mph,0.0 in
2018-06-11,6:53 AM,71 F,14 mph,0.0 in
2018-06-11,7:53 AM,71 F,16 mph,0.0 in
2018-06-11,8:53 AM,71 F,15 mph,0.0 in
2018-06-11,9:53 AM,71 F,13 mph,0.0 in
2018-06-11,10:53 AM,68 F,15 mph,0.0 in
2018-06-11,11:53 AM,67 F,13 mph,0.0 in
2018-06-11,12:53 PM,64 F,12 mph,0.0 in
2018-06-11,1:53 PM,61 F,8 mph,0.0 in
2018-06-11,2:53 PM,60 F,10 mph,0.0 in
2018-06-11,3:53 PM,60 F,8 mph,0.0 in
2018-06-11,4:53 PM,57 F,0 mph,0.0 in
2018-06-12,5:53 PM,56 F,0 mph,0.0 in
2018-06-12,6:53 PM,56 F,0 mph,0.0 in
2018-06-12,7:53 PM,57 F,0 mph,0.0 in
2018-06-12,8:53 PM,57 F,3 mph,0.0 in
2018-06-12,9:53 PM,57 F,3 mph,0.0 in
2018-06-12,10:53 PM,55 F,0 mph,0.0 in
2018-06-12,11:53 PM,59 F,0 mph,0.0 in
2018-06-12,12:53 AM,63 F,3 mph,0.0 in
2018-06-12,1:53 AM,64 F,3 mph,0.0 in
2018-06-12,2:53 AM,65 F,6 mph,0.0 in
2018-06-12,3:53 AM,68 F,6 mph,0.0 in
2018-06-12,4:53 AM,74 F,9 mph,0.0 in
2018-06-12,5:53 AM,73 F,16 mph,0.0 in
2018-06-12,6:53 AM,73 F,16 mph,0.0 in
2018-06-12,7:53 AM,71 F,17 mph,0.0 in
2018-06-12,8:53 AM,72 F,17 mph,0.0 in
2018-06-12,9:53 AM,69 F,15 mph,0.0 in
2018-06-12,10:53 AM,67 F,17 mph,0.0 in
2018-06-12,11:53 AM,65 F,15 mph,0.0 in
2018-06-12,12:53 PM,62 F,13 mph,0.0 in
2018-06-12,1:53 PM,60 F,6 mph,0.0 in
2018-06-12,2:53 PM,58 F,6 mph,0.0 in
2018-06-12,3:53 PM,56 F,3 mph,0.0 in
2018-06-12,4:53 PM,55 F,0 mph,0.0 in
2018-06-13,5:53 PM,56 F,0 mph,0.0 in
2018-06-13,6:53 PM,57 F,8 mph,0.0 in
2018-06-13,7:53 PM,57 F,7 mph,0.0 in
2018-06-13,8:53 PM,54 F,0 mph,0.0 in
2018-06-13,9:53 PM,56 F,0 mph,0.0 in
2018-06-13,10:53 PM,57 F,7 mph,0.0 in
2018-06-13,11:53 PM,58 F,3 mph,0.0 in
2018-06-13,12:53 AM,60 F,6 mph,0.0 in
2018-06-13,1:53 AM,61 F,6 mph,0.0 in
2018-06-13,2:53 AM,62 F,5 mph,0.0 in
2018-06-13,3:53 AM,66 F,5 mph,0.0 in
2018-06-13,4:53 AM,70 F,7 mph,0.0 in
2018-06-13,5:53 AM,72 F,9 mph,0.0 in
2018-06-13,6:53 AM,72 F,10 mph,0.0 in
2018-06-13,7:53 AM,72 F,15 mph,0.0 in
2018-06-13,8:53 AM,69 F,14 mph,0.0 in
2018-06-13,9:53 AM,68 F,16 mph,0.0 in
2018-06-13,10:53 AM,66 F,17 mph,0.0 in
2018-06-13,11:53 AM,63 F,15 mph,0.0 in
2018-06-13,12:53 PM,62 F,14 mph,0.0 in
2018-06-13,1:53 PM,60 F,17 mph,0.0 in
2018-06-13,2:53 PM,57 F,15 mph,0.0 in
2018-06-13,3:53 PM,56 F,13 mph,0.0 in
2018-06-13,4:53 PM,56 F,8 mph,0.0 in
2018-06-14,5:53 PM,55 F,16 mph,0.0 in
2018-06-14,6:53 PM,54 F,8 mph,0.0 in
2018-06-14,7:53 PM,55 F,5 mph,0.0 in
2018-06-14,8:53 PM,56 F,5 mph,0.0 in
2018-06-14,9:53 PM,56 F,6 mph,0.0 in
2018-06-14,10:53 PM,55 F,13 mph,0.0 in
2018-06-14,11:53 PM,56 F,14 mph,0.0 in
2018-06-14,12:53 AM,57 F,10 mph,0.0 in
2018-06-14,1:53 AM,58 F,10 mph,0.0 in
2018-06-14,2:53 AM,60 F,13 mph,0.0 in
2018-06-14,3:53 AM,61 F,9 mph,0.0 in
2018-06-14,4:53 AM,63 F,7 mph,0.0 in
2018-06-14,5:53 AM,65 F,7 mph,0.0 in
2018-06-14,6:53 AM,68 F,8 mph,0.0 in
2018-06-14,7:53 AM,68 F,15 mph,0.0 in
2018-06-14,8:53 AM,68 F,10 mph,0.0 in
2018-06-14,9:53 AM,68 F,16 mph,0.0 in
2018-06-14,10:53 AM,66 F,14 mph,0.0 in
2018-06-14,11:53 AM,61 F,16 mph,0.0 in
2018-06-14,12:53 PM,60 F,9 mph,0.0 in
2018-06-14,1:53 PM,57 F,10 mph,0.0 in
2018-06-14,2:53 PM,56 F,7 mph,0.0 in
2018-06-14,3:53 PM,54 F,5 mph,0.0 in
2018-06-14,4:53 PM,55 F,0 mph,0.0 in
2018-06-15,5:53 PM,58 F,7 mph,0.0 in
2018-06-15,6:53 PM,57 F,5 mph,0.0 in
2018-06-15,7:53 PM,56 F,6 mph,0.0 in
2018-06-15,8:53 PM,57 F,14 mph,0.0 in
2018-06-15,9:53 PM,56 F,10 mph,0.0 in
2018-06-15,10:53 PM,56 F,9 mph,0.0 in
2018-06-15,11:53 PM,57 F,12 mph,0.0 in
2018-06-15,12:53 AM,58 F,13 mph,0.0 in
2018-06-15,1:53 AM,60 F,10 mph,0.0 in
2018-06-15,2:53 AM,62 F,13 mph,0.0 in
2018-06-15,3:53 AM,62 F,12 mph,0.0 in
2018-06-15,4:53 AM,63 F,17 mph,0.0 in
2018-06-15,5:53 AM,63 F,21 mph,0.0 in
2018-06-15,6:53 AM,63 F,21 mph,0.0 in
2018-06-15,7:53 AM,62 F,24 mph,0.0 in
2018-06-15,8:53 AM,62 F,18 mph,0.0 in
2018-06-15,9:53 AM,61 F,18 mph,0.0 in
2018-06-15,10:53 AM,61 F,16 mph,0.0 in
2018-06-15,11:53 AM,59 F,18 mph,0.0 in
2018-06-15,12:53 PM,58 F,16 mph,0.0 in
2018-06-15,1:53 PM,57 F,17 mph,0.0 in
2018-06-15,2:53 PM,57 F,15 mph,0.0 in
2018-06-15,3:53 PM,57 F,12 mph,0.0 in
2018-06-15,4:53 PM,56 F,10 mph,0.0 in
2018-06-16,5:53 PM,55 F,7 mph,0.0 in
2018-06-16,6:53 PM,56 F,6 mph,0.0 in
2018-06-16,7:53 PM,56 F,12 mph,0.0 in
2018-06-16,8:53 PM,57 F,9 mph,0.0 in
2018-06-16,9:53 PM,57 F,8 mph,0.0 in
2018-06-16,10:53 PM,57 F,7 mph,0.0 in
2018-06-16,11:53 PM,57 F,5 mph,0.0 in
2018-06-16,12:53 AM,58 F,7 mph,0.0 in
2018-06-16,1:53 AM,60 F,8 mph,0.0 in
2018-06-16,2:53 AM,61 F,7 mph,0.0 in
2018-06-16,3:53 AM,62 F,5 mph,0.0 in
2018-06-16,4:53 AM,63 F,6 mph,0.0 in
2018-06-16,5:53 AM,65 F,7 mph,0.0 in
2018-06-16,6:53 AM,67 F,7 mph,0.0 in
2018-06-16,7:53 AM,69 F,14 mph,0.0 in
2018-06-16,8:53 AM,68 F,15 mph,0.0 in
2018-06-16,9:53 AM,66 F,20 mph,0.0 in
2018-06-16,10:53 AM,64 F,23 mph,0.0 in
2018-06-16,11:53 AM,61 F,20 mph,0.0 in
2018-06-16,12:53 PM,59 F,22 mph,0.0 in
2018-06-16,1:53 PM,57 F,30 mph,0.0 in
2018-06-16,2:53 PM,57 F,20 mph,0.0 in
2018-06-16,3:53 PM,56 F,20 mph,0.0 in
2018-06-16,4:53 PM,57 F,15 mph,0.0 in
2018-06-17,5:53 PM,57 F,14 mph,0.0 in
2018-06-17,6:53 PM,57 F,14 mph,0.0 in
2018-06-17,7:53 PM,57 F,10 mph,0.0 in
2018-06-17,8:53 PM,57 F,12 mph,0.0 in
2018-06-17,9:53 PM,57 F,13 mph,0.0 in
2018-06-17,10:53 PM,57 F,9 mph,0.0 in
2018-06-17,11:53 PM,57 F,12 mph,0.0 in
2018-06-17,12:53 AM,59 F,8 mph,0.0 in
2018-06-17,1:53 AM,60 F,8 mph,0.0 in
2018-06-17,2:53 AM,62 F,8 mph,0.0 in
2018-06-17,3:53 AM,64 F,7 mph,0.0 in
2018-06-17,4:53 AM,64 F,6 mph,0.0 in
2018-06-17,5:53 AM,65 F,8 mph,0.0 in
2018-06-17,6:53 AM,66 F,8 mph,0.0 in
2018-06-17,7:53 AM,67 F,7 mph,0.0 in
2018-06-17,8:53 AM,70 F,12 mph,0.0 in
2018-06-17,9:53 AM,69 F,12 mph,0.0 in
2018-06-17,10:53 AM,67 F,17 mph,0.0 in
2018-06-17,11:53 AM,64 F,13 mph,0.0 in
2018-06-17,12:53 PM,62 F,16 mph,0.0 in
2018-06-17,1:53 PM,59 F,15 mph,0.0 in
2018-06-17,2:53 PM,59 F,14 mph,0.0 in
2018-06-17,3:53 PM,58 F,12 mph,0.0 in
2018-06-17,4:53 PM,58 F,9 mph,0.0 in
2018-06-18,5:53 PM,57 F,0 mph,0.0 in
2018-06-18,6:53 PM,57 F,0 mph,0.0 in
2018-06-18,7:53 PM,56 F,5 mph,0.0 in
2018-06-18,8:53 PM,57 F,5 mph,0.0 in
2018-06-18,9:53 PM,58 F,8 mph,0.0 in
2018-06-18,10:53 PM,58 F,8 mph,0.0 in
2018-06-18,11:53 PM,58 F,9 mph,0.0 in
2018-06-18,12:53 AM,59 F,7 mph,0.0 in
2018-06-18,1:53 AM,60 F,3 mph,0.0 in
2018-06-18,2:53 AM,62 F,6 mph,0.0 in
2018-06-18,3:53 AM,64 F,8 mph,0.0 in
2018-06-18,4:53 AM,64 F,10 mph,0.0 in
2018-06-18,5:53 AM,67 F,10 mph,0.0 in
2018-06-18,6:53 AM,68 F,20 mph,0.0 in
2018-06-18,7:53 AM,66 F,18 mph,0.0 in
2018-06-18,8:53 AM,65 F,17 mph,0.0 in
2018-06-18,9:53 AM,64 F,13 mph,0.0 in
